$CASNumber$,$prospectCAS$,$auto_status$,$on_ref_list$,$curatedCAS$,$categoryCAS$,$is_new$,$comment$,$first_date$,$change_date$,$change_comment$
$631-61-8 64-19-7 7758-19-2 7647-14-5 7775-27-1 148$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$63148-52-7$,$63148-52-7$,$perfect$,$verified;normal$,$63148-52-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$63148-62-9$,$63148-62-9$,$perfect$,$verified;normal$,$63148-62-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6317-18-6$,$6317-18-6$,$perfect$,$verified;normal$,$6317-18-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$63428-86-4$,$63428-86-4$,$perfect$,$verified;normal$,$63428-86-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$63428-91-1$,$63428-91-1$,$perfect$,$verified;normal$,$63428-91-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$63428-92-2$,$63428-92-2$,$perfect$,$verified;normal$,$63428-92-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$637-39-8$,$637-39-8$,$perfect$,$verified;normal$,$637-39-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$63732-47-8$,$63732-47-8$,$perfect$,$verified;normal$,$64742-47-8$,$corrected$,$False$,$Typo produced a valid but wrong CAS number$,$d:2021-10-06$,$$,$$
$63800-37-3$,$63800-37-3$,$perfect$,$verified;normal$,$63800-37-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6381-77-7$,$6381-77-7$,$perfect$,$verified;normal$,$6381-77-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6387-77-7$,$$,$unk$,$unk$,$6381-77-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$639418-26-4$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-02-8$,$64-02-8$,$perfect$,$verified;normal$,$64-02-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64-14-5$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-1$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-15$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-5$,$64-17-5$,$perfect$,$verified;normal$,$64-17-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64-17-5 200-578-6$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-50$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-7$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-17-9$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-18-6$,$64-18-6$,$perfect$,$verified;normal$,$64-18-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19 7732-18-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-17$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-19-4$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-19-6$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-19-7$,$64-19-7$,$perfect$,$verified;normal$,$64-19-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 / 67-56-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 108-24-7$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 631-61-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 77-92-9$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 77-92-9 7732-18-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 7732-18-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7 Trade Secret 104-55-2 67-56-1 7732-18-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-7/67-56-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64-19-76$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-47-5$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-56-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-63-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-64-1$,$$,$unk$,$unk$,$67-64-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-67-1$,$$,$unk$,$unk$,$67-64-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64-69-7$,$64-69-7$,$perfect$,$verified;normal$,$64-69-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64.19.7$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64057-57-4$,$64057-57-4$,$perfect$,$verified;normal$,$64057-57-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6410-41-9$,$6410-41-9$,$perfect$,$verified;normal$,$6410-41-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6419--19-8$,$$,$unk$,$unk$,$6419-19-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6419-19-8$,$6419-19-8$,$perfect$,$verified;normal$,$6419-19-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6419-7$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64242-54-7$,$$,$unk$,$unk$,$64742-54-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64265-57-2$,$64265-57-2$,$perfect$,$verified;normal$,$64265-57-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$642742-94-5$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64366-70-7$,$64366-70-7$,$perfect$,$verified;normal$,$64366-70-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6440-58-0$,$6440-58-0$,$perfect$,$verified;normal$,$6440-58-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64425-86-1$,$64425-86-1$,$perfect$,$verified;normal$,$64425-86-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$644742-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64475-85-0$,$64475-85-0$,$perfect$,$verified;normal$,$64475-85-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64476-38-6$,$64476-38-6$,$perfect$,$verified;normal$,$64476-38-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64649-29-6$,$$,$unk$,$unk$,$68649-29-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64672-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647-17-5$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647-42-478$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647-42-489$,$$,$unk$,$unk$,$64742-48-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647-42-94-5$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6472-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6472-55-8$,$$,$unk$,$unk$,$64742-55-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6472-94-5$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64724-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64724-48-9$,$$,$unk$,$unk$,$64742-48-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64724-55-8$,$$,$unk$,$unk$,$64742-55-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64724-94-5$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6474-02-8$,$6474-02-8$,$perfect$,$verified;normal$,$64743-02-8$,$corrected$,$False$,$Typo produced a valid but wrong CAS number$,$d:2021-10-06$,$$,$$
$6474-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64741-44-2$,$64741-44-2$,$perfect$,$verified;normal$,$64741-44-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-47-5$,$64741-47-5$,$perfect$,$verified;normal$,$64741-47-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64741-48-9$,$$,$unk$,$unk$,$64742-48-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64741-66-8$,$64741-66-8$,$perfect$,$verified;normal$,$64741-66-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-67-9$,$64741-67-9$,$perfect$,$verified;normal$,$64741-67-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-68-0$,$64741-68-0$,$perfect$,$verified;normal$,$64741-68-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-84-1$,$$,$unk$,$unk$,$64741-85-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64741-85-1$,$64741-85-1$,$perfect$,$verified;normal$,$64741-85-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-85-1 , 1319-33-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-85-1 / 1319-33-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-85-1/ 1319-33-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-85-1/1319-33-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-85-150$,$$,$unk$,$unk$,$64741-85-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64741-86-2$,$64741-86-2$,$perfect$,$verified;normal$,$64741-86-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-88-4$,$64741-88-4$,$perfect$,$verified;normal$,$64741-88-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-92-0$,$64741-92-0$,$perfect$,$verified;normal$,$64741-92-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64741-96-4$,$64741-96-4$,$perfect$,$verified;normal$,$64741-96-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6474185-1$,$$,$unk$,$unk$,$64741-85-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742 - 47 - 8$,$64742-47-8$,$cleaned$,$verified;normal$,$64742-47-8$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-02-8$,$$,$unk$,$unk$,$64743-02-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-12-2$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-27-8$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-30-9$,$64742-30-9$,$perfect$,$verified;normal$,$64742-30-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-4-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-44-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-46-7$,$64742-46-7$,$perfect$,$verified;normal$,$64742-46-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-46-7 64742-47-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-2$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-47-4$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-47-5$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-47-8$,$64742-47-8$,$perfect$,$verified;normal$,$64742-47-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 15220-87-8 1120-21-4 112-40-3$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 15220-87-8 1120-21-4 112-40-3 68593-58-$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 15220-87-8 1120-21-4,112-40-3 629-50-5,$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 15220-87-8 1120-21-4,112-40-3, 629-50-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 15220-87-8 1120-21-4,112-40-3,629 -50-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 25987-30-8 12125-02-9$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8 67-63-0$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-47-8, 1522-87-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-48-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-48-9$,$64742-48-9$,$perfect$,$verified;normal$,$64742-48-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-52-5$,$64742-52-5$,$perfect$,$verified;normal$,$64742-52-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-53-6$,$64742-53-6$,$perfect$,$verified;normal$,$64742-53-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-54-7$,$64742-54-7$,$perfect$,$verified;normal$,$64742-54-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-55-8$,$64742-55-8$,$perfect$,$verified;normal$,$64742-55-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-60-5$,$64742-60-5$,$perfect$,$verified;normal$,$64742-60-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-65-0$,$64742-65-0$,$perfect$,$verified;normal$,$64742-65-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-650$,$$,$unk$,$unk$,$64742-65-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-74-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-81-0$,$64742-81-0$,$perfect$,$verified;normal$,$64742-81-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-82-1$,$64742-82-1$,$perfect$,$verified;normal$,$64742-82-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-84-5$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-85-1$,$$,$unk$,$unk$,$64741-85-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-88-7$,$64742-88-7$,$perfect$,$verified;normal$,$64742-88-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-89-8$,$64742-89-8$,$perfect$,$verified;normal$,$64742-89-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-94-5$,$64742-94-5$,$perfect$,$verified;normal$,$64742-94-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-94-8$,$$,$unk$,$unk$,$64742-94-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742-95-6$,$64742-95-6$,$perfect$,$verified;normal$,$64742-95-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64742-96-7$,$64742-96-7$,$perfect$,$verified;normal$,$64742-96-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6474247-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64742478107-21-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$647424788$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64743-01-7$,$64743-01-7$,$perfect$,$verified;normal$,$64743-01-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64743-02-8$,$64743-02-8$,$perfect$,$verified;normal$,$64743-02-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64743-05-1$,$64743-05-1$,$perfect$,$verified;normal$,$64743-05-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64745-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64746-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64747-47$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64747-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64747-84-1$,$$,$unk$,$unk$,$64741-85-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647471-86-2$,$$,$unk$,$unk$,$64741-86-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64748-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64752-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64771-72-8$,$64771-72-8$,$perfect$,$verified;normal$,$64771-72-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$64772-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$647742-88-7$,$$,$unk$,$unk$,$64742-88-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$64839-51-0$,$$,$unk$,$unk$,$68439-51-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6484-52-2$,$6484-52-2$,$perfect$,$verified;normal$,$6484-52-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65-56-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65-68-0$,$$,$unk$,$unk$,$65-85-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65-85-0$,$65-85-0$,$perfect$,$verified;normal$,$65-85-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65-85-5$,$$,$unk$,$unk$,$65-85-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65071-95-6$,$65071-95-6$,$perfect$,$verified;normal$,$65071-95-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65094-22-6$,$65094-22-6$,$perfect$,$verified;normal$,$65094-22-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65143-89-7$,$65143-89-7$,$perfect$,$verified;normal$,$65143-89-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65322-65-8$,$65322-65-8$,$perfect$,$verified;normal$,$65322-65-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65447-77-0$,$65447-77-0$,$perfect$,$verified;normal$,$65447-77-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$654742-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65545-80-4$,$65545-80-4$,$perfect$,$verified;normal$,$65545-80-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$657-56-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$657-84-1$,$657-84-1$,$perfect$,$verified;normal$,$657-84-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65742-47-8$,$$,$unk$,$unk$,$64742-47-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65881-12-2$,$$,$unk$,$unk$,$68551-12-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65997-12-8$,$65997-12-8$,$perfect$,$verified;normal$,$65997-12-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65997-17-13$,$$,$unk$,$unk$,$65997-17-3$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$65997-17-3$,$65997-17-3$,$perfect$,$verified;normal$,$65997-17-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$65997-18-4$,$65997-18-4$,$perfect$,$verified;normal$,$65997-18-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$66034-17-1$,$66034-17-1$,$perfect$,$verified;normal$,$66034-17-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6607-28-3$,$$,$unk$,$unk$,$68607-28-3$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$66085-00-5$,$66085-00-5$,$perfect$,$verified;normal$,$66085-00-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6625-46-3$,$6625-46-3$,$perfect$,$verified;normal$,$6625-46-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$66256-28-8$,$66256-28-8$,$perfect$,$verified;normal$,$66256-28-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6632-18-5$,$$,$unk$,$unk$,$7732-18-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$664-38-2$,$$,$unk$,$unk$,$7664-38-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$66402-68-4$,$66402-68-4$,$perfect$,$verified;normal$,$66402-68-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$66402-68-4 60$,$$,$unk$,$unk$,$66402-68-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$66439-51$,$$,$unk$,$unk$,$68439-51-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$66455-14-9$,$66455-14-9$,$perfect$,$verified;normal$,$66455-14-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$66455-15-0$,$66455-15-0$,$perfect$,$verified;normal$,$66455-15-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$6645515-0$,$$,$unk$,$unk$,$66455-15-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$6654-64-4$,$6654-64-4$,$perfect$,$verified;normal$,$6654-64-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$67 - 63 - 0$,$67-63-0$,$cleaned$,$verified;normal$,$67-63-0$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$67 56 167-56-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67--63-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-03-8$,$67-03-8$,$perfect$,$verified;normal$,$67-03-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$67-17-5$,$$,$unk$,$unk$,$64-17-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-19-7$,$$,$unk$,$unk$,$64-19-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-26-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-3-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-30-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-34-1$,$$,$unk$,$unk$,$67-64-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-36-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-48-1$,$67-48-1$,$perfect$,$verified;normal$,$67-48-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$67-48-1, 7732-18-5$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$67-48-2$,$$,$unk$,$unk$,$67-48-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-5-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-51-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-53-0$,$$,$unk$,$unk$,$67-63-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-55-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$67-556-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
